280	304	 Cape Hatteras Secondary 	27	79.4	529	509	500	1038	1538	28	63.6	494	480	469	974	1443	27	58.7	541	526	494	1067	1561																																																																																																																																																																																	
280	316	 Manteo High 	70	72.9	510	497	470	1007	1477	61	70.1	526	507	476	1033	1509	55	72.4	537	504	468	1041	1509																																																																																																																																																																																	
280	330	 First Flight High 	168	81.6	525	504	488	1029	1517	148	82.7	532	510	484	1042	1526	154	80.2	514	501	474	1015	1489																																																																																																																																																																																	
290	 Davidson County Schools		600	49.8	518	495	480	1013	1493	571	46.3	515	496	484	1011	1495	577	44.8	513	498	472	1011	1483																																																																																																																																																																																	
290	308	 Central Davidson High 	84	40.0	519	488	478	1007	1485	69	35.2	511	482	469	993	1462	70	37.6	536	514	497	1050	1547																																																																																																																																																																																	
290	315	 Davidson Early College 	9	100.0	538	542	493	1080	1573	5	41.7	468	536	520	1004	1524	28	71.8	545	550	497	1095	1592																																																																																																																																																																																	
290	324	 East Davidson High 	96	56.8	503	489	480	992	1472	75	38.5	509	498	482	1007	1489	76	40.6	500	491	463	991	1454																																																																																																																																																																																	
290	336	 Ledford Senior High 	131	60.9	527	515	503	1042	1545	129	52.9	514	511	504	1025	1529	121	56.8	511	509	477	1020	1497																																																																																																																																																																																	
290	348	 North Davidson Sr High 	185	58.2	524	490	477	1014	1491	196	61.8	516	495	478	1011	1489	191	57.0	514	488	460	1002	1462																																																																																																																																																																																	
290	365	 South Davidson High 	34	40.5	508	468	449	976	1425	24	35.8	527	500	495	1027	1522	46	43.0	490	475	466	965	1431																																																																																																																																																																																	
290	388	 West Davidson High 	61	40.7	501	493	462	994	1456	73	46.2	519	480	475	999	1474	45	26.6	509	495	472	1004	1476																																																																																																																																																																																	
291	 Lexington City Schools 		56	43.4	443	433	423	876	1299	86	54.1	438	430	411	868	1279	75	48.7	438	435	414	873	1287																																																																																																																																																																																	
291	336	 Lexington Sr High 	56	46.3	443	433	423	876	1299	86	55.5	438	430	411	868	1279	75	50.0	438	435	414	873	1287																																																																																																																																																																																	
292	 Thomasville City Schools 		72	55.8	461	443	425	904	1329	60	41.7	441	437	420	878	1298	92	67.2	441	431	399	872	1271																																																																																																																																																																																	
292	324	 Thomasville High 	72	55.8	461	443	425	904	1329	60	41.7	441	437	420	878	1298	92	67.2	441	431	399	872	1271																																																																																																																																																																																	
300	 Davie County Schools 		212	52.1	526	508	495	1034	1529	178	46.4	528	509	494	1037	1531	184	47.2	541	523	497	1064	1561																																																																																																																																																																																	
300	312	 Davie High 	212	52.1	526	508	495	1034	1529	178	46.4	528	509	494	1037	1531	184	47.3	541	523	497	1064	1561																																																																																																																																																																																	
310	 Duplin County Schools		208	47.6	449	439	422	888	1310	189	40.6	466	439	434	905	1339	193	42.1	472	450	426	922	1348																																																																																																																																																																																	
310	344	 East Duplin High 	53	33.3	480	454	449	934	1383	58	33.1	503	482	474	985	1459	66	36.9	500	464	453	964	1417																																																																																																																																																																																	
310	352	 James Kenan High 	68	60.2	409	402	391	811	1202	46	41.8	429	420	407	849	1256	54	45.4	456	448	396	904	1300																																																																																																																																																																																	
310	364	 North Duplin Jr Sr 	33	60.0	454	453	421	907	1328	30	52.6	483	444	435	927	1362	38	66.7	468	428	409	896	1305																																																																																																																																																																																	
310	392	 Wallace-Rose Hill High 	54	49.1	466	461	436	927	1363	55	44.7	448	407	414	855	1269	33	32.7	447	453	437	900	1337																																																																																																																																																																																	
310	700	 James Kenan High Of Engineerin 	   		   	   	   	   	   	   	   	   	   	   	   	   	2	NA	*	*	*	*	*																																																																																																																																																																																	
320	 Durham Public Schools 		1314	68.4	484	483	469	967	1436	1191	63.2	489	476	461	965	1426	1390	71.6	483	480	457	963	1420																																																																																																																																																																																	
320	309	 Josephine Dobbs Clement Early 	46	71.9	462	440	445	902	1347	42	72.4	471	446	447	917	1364	65	98.5	467	482	465	949	1414																																																																																																																																																																																	
320	312	 C E Jordan High 	277	83.4	531	538	524	1069	1593	261	68.9	534	530	514	1064	1578	299	76.3	535	533	511	1068	1579																																																																																																																																																																																	
320	317	 City Of Medicine Academy 			   	   	   		   	23	54.8	436	427	441	863	1304	34	89.5	439	445	418	884	1302																																																																																																																																																																																	
320	322	 Durham's Performance Learning 	3	16.7	*	*	*	*	*	6	22.2	410	422	407	832	1239	2	5.6	*	*	*	*	*																																																																																																																																																																																	
320	323	 Durham School Of Arts 	153	86.4	519	538	518	1057	1575	124	78.5	542	540	520	1082	1602	142	83.0	530	537	501	1067	1568																																																																																																																																																																																	
320	353	 Middle College High @dtcc 	26	53.1	524	564	544	1088	1632	26	41.9	523	499	486	1022	1508	35	60.3	487	500	495	987	1482																																																																																																																																																																																	
320	356	 Northern High 	217	69.8	464	447	435	911	1346	215	70.7	461	444	424	905	1329	241	79.8	458	451	428	909	1337																																																																																																																																																																																	
320	365	 Riverside High 	261	70.0	510	499	482	1009	1491	238	65.4	514	495	480	1009	1489	260	68.6	509	510	485	1019	1504																																																																																																																																																																																	
320	368	 Southern High 	150	48.5	419	423	407	842	1249	114	48.7	420	403	394	823	1217	150	63.3	405	395	366	800	1166																																																																																																																																																																																	
320	701	 Hillside High 	   		   	   	   	   	   	   	   	   	   	   	   	   	161	NA	424	406	397	830	1227																																																																																																																																																																																	
320	701	 Hillside New Tech High School 	   		   	   	   	   	   	   	   	   	   	   	   	   	1	NA	*	*	*	*	*																																																																																																																																																																																	
32D 	 Kestrel Heights School		10	43.5	472	412	428	884	1312	14	73.7	391	399	369	790	1159	19	65.5	451	455	419	906	1325																																																																																																																																																																																	
330	 Edgecombe County Schools		176	42.5	452	434	429	886	1315	162	37.1	455	434	424	889	1313	185	38.5	443	429	408	872	1280																																																																																																																																																																																	
330	326	 Edgecombe Early College High 	5	38.5	400	408	394	808	1202	13	92.9	476	463	472	939	1411	12	48.0	450	403	408	853	1261																																																																																																																																																																																	
330	328	 North Edgecombe High 	16	23.9	474	444	426	918	1344	29	34.1	442	432	397	874	1271	24	34.3	427	403	373	830	1203																																																																																																																																																																																	
330	350	 Southwest Edgecombe 	71	40.3	461	441	431	902	1333	54	28.7	466	437	431	903	1334	71	34.1	447	429	411	876	1287																																																																																																																																																																																	
330	358	 Tarboro High 	84	53.2	443	429	429	872	1301	66	44.0	447	427	419	874	1293	78	44.1	444	442	417	886	1303																																																																																																																																																																																	
340	 Forsyth County Schools 		1997	64.5	510	499	488	1009	1497	1883	57.9	505	497	482	1002	1484	2003	60.0	505	495	475	1000	1475																																																																																																																																																																																	
340	330	 Carver High 	122	57.3	397	393	382	790	1172	102	48.1	391	398	379	789	1168	70	53.8	433	411	399	844	1243																																																																																																																																																																																	
340	332	 Career Center 			   	   	   		   	8	NA	513	546	489	1059	1548	4	NA	*	*	*	*	*																																																																																																																																																																																	
340	362	 Early College At Forsyth 			   	   	   	   	   	   	   	   	   	   	   	   	1	NA	*	*	*	*	*																																																																																																																																																																																	
340	364	 East Forsyth High 	226	64.6	533	527	513	1060	1573	203	56.7	517	499	482	1016	1498	214	54.5	518	508	482	1026	1508																																																																																																																																																																																	
340	382	 R B Glenn High 	201	58.4	482	472	456	954	1410	147	49.5	488	472	459	960	1419	173	54.4	484	472	444	956	1400																																																																																																																																																																																	
340	446	 Middle College Forsyth 	12	30.0	526	540	532	1066	1598	11	31.4	525	527	504	1052	1556	8	21.6	475	556	508	1031	1539																																																																																																																																																																																	
340	454	 Mount Tabor High 	290	78.2	554	539	527	1093	1620	297	74.8	537	531	515	1068	1583	309	74.5	529	521	506	1050	1556																																																																																																																																																																																	
340	460	 North Forsyth High 	139	52.7	453	452	441	905	1346	123	50.4	442	444	423	886	1309	142	51.8	453	442	423	895	1318																																																																																																																																																																																	
340	486	 Parkland High 	158	55.1	441	430	413	871	1284	159	52.6	453	454	436	907	1343	156	53.1	447	451	429	898	1327																																																																																																																																																																																	
340	495	 Reagan High 	197	77.3	542	539	528	1081	1609	237	65.7	536	528	516	1064	1580	243	69.4	544	524	510	1068	1578																																																																																																																																																																																	
340	496	 Reynolds High 	185	64.0	544	535	529	1079	1608	177	55.0	552	546	535	1098	1633	205	59.4	531	534	515	1065	1580																																																																																																																																																																																	
340	556	 West Forsyth High 	339	77.0	560	527	521	1087	1608	304	72.7	548	528	513	1076	1589	320	70.8	552	535	512	1087	1599																																																																																																																																																																																	
340	568	 Winston-Salem Prep Academy 	54	79.4	434	450	435	884	1319	30	68.2	389	399	400	788	1188	53	81.5	418	412	392	830	1222																																																																																																																																																																																	
340	700	 Sch Of Comp Tech At Atkins Hig 	18	52.9	414	411	386	825	1211	25	41.0	415	411	394	826	1220	29	63.0	410	399	394	809	1203																																																																																																																																																																																	
340	701	 Sch Of Biot At Atkins High 	17	42.5	396	408	382	804	1186	33	48.5	428	438	410	866	1276	33	64.7	408	395	388	803	1191																																																																																																																																																																																	
340	702	 Sch Of Pre-Engin At Atkins Hig 	22	64.7	407	387	375	794	1169	27	50.0	441	417	397	858	1255	19	43.2	416	387	396	803	1199																																																																																																																																																																																	
340	703	 Jacket Academy At Carver 	   		   	   	   	   	   	   	   	   	   	   	   	   	24	47.1	390	364	362	754	1116																																																																																																																																																																																	
34D 	 Carter G Woodson Sch 		7	77.8	386	343	376	729	1105	6	60.0	373	420	387	793	1180	11	52.4	370	342	345	712	1057																																																																																																																																																																																	
350	 Franklin County Schools 		222	40.9	487	475	463	962	1425	205	42.4	481	460	443	941	1384	215	42.3	490	475	458	965	1423																																																																																																																																																																																	
350	308	 Bunn High 	85	46.2	498	487	464	985	1449	81	45.8	480	448	433	928	1361	79	44.4	504	488	462	992	1454																																																																																																																																																																																	
350	321	 Franklinton High 	74	41.3	477	465	467	942	1409	67	42.9	471	457	441	928	1369	88	50.6	482	463	460	945	1405																																																																																																																																																																																	
350	336	 Louisburg High 	63	35.0	483	473	457	956	1413	57	38.0	494	480	458	974	1432	48	30.8	481	474	449	955	1404																																																																																																																																																																																	
360	 Gaston County Schools 		1044	52.4	499	480	466	979	1445	1001	49.6	491	476	456	967	1423	1012	52.4	494	480	458	974	1432																																																																																																																																																																																	
360	310	 Ashbrook High 	168	56.6	500	491	473	991	1464	195	61.3	471	460	434	931	1365	131	50.0	486	474	450	960	1410																																																																																																																																																																																	
360	336	 Bessemer City High 	39	31.7	487	477	459	964	1423	38	27.7	472	462	446	934	1380	43	33.3	480	459	451	939	1390																																																																																																																																																																																	
360	360	 Cherryville Sr High 	55	38.7	522	483	469	1005	1474	64	39.5	482	454	425	936	1361	59	40.7	510	491	464	1001	1465																																																																																																																																																																																	
360	390	 East Gaston High 	140	54.1	486	461	456	947	1403	105	36.7	504	481	464	985	1449	139	45.0	503	489	462	992	1454																																																																																																																																																																																	
360	396	 Forestview High 	179	66.1	500	481	468	981	1449	181	57.1	516	498	478	1014	1492	170	66.1	501	474	467	975	1442																																																																																																																																																																																	
360	418	 Highland School Of Technology 	114	86.4	518	492	474	1010	1484	98	75.4	513	490	471	1003	1474	115	82.7	522	520	491	1042	1533																																																																																																																																																																																	
360	428	 Hunter Huss High 	73	34.9	458	452	441	910	1351	82	35.7	448	452	438	900	1338	95	42.2	455	441	415	896	1311																																																																																																																																																																																	
360	470	 North Gaston High 	87	33.2	479	449	428	928	1356	81	46.0	473	469	443	942	1385	86	42.4	494	471	454	965	1419																																																																																																																																																																																	
360	494	 South Point High 	189	64.9	519	502	489	1021	1510	157	63.8	501	488	475	989	1464	174	68.8	488	482	458	970	1428																																																																																																																																																																																	
36B 	 Piedmont Community C 		8	57.1	495	471	473	966	1439	10	55.6	440	468	424	908	1332	8	66.7	429	446	449	875	1324																																																																																																																																																																																	
370	 Gates County Schools 		54	40.0	495	465	455	960	1415	54	44.6	473	466	446	939	1385	67	51.9	476	447	433	923	1356																																																																																																																																																																																	
370	312	 Gates County Sr High 	54	40.0	495	465	455	960	1415	54	44.6	473	466	446	939	1385	67	51.9	476	447	433	923	1356																																																																																																																																																																																	
380	 Graham County Schools 		28	44.4	483	483	462	966	1428	28	49.1	514	452	465	966	1431	43	62.3	506	492	471	998	1469																																																																																																																																																																																	
380	308	 Robbinsville High 	28	44.4	483	483	462	966	1428	28	49.1	514	452	465	966	1431	43	62.3	506	492	471	998	1469																																																																																																																																																																																	
390	 Granville County Schools		291	53.1	476	467	448	943	1391	253	48.8	498	471	455	969	1424	278	53.5	493	467	453	960	1413																																																																																																																																																																																	
390	322	 Granville Central High 	   		   	   	   	   	   	   	   	   	   	   	   	   	52	46.4	510	476	463	986	1449																																																																																																																																																																																	
390	324	 J F Webb High 	100	50.0	482	465	444	947	1391	87	46.0	499	469	443	968	1411	78	51.7	504	481	459	985	1444																																																																																																																																																																																	
390	700	 J F Webb High Of Health Sci 	47	64.4	487	470	465	957	1422	49	60.5	502	471	482	973	1455	51	73.9	477	454	447	931	1378																																																																																																																																																																																	
390	704	 South Granville Hi Of Heal Sci 	41	47.7	460	457	445	917	1362	39	45.9	489	479	455	968	1423	46	66.7	479	454	447	933	1380																																																																																																																																																																																	
390	705	 South Granville High Of Busine 	29	29.9	458	461	442	919	1361	59	54.6	493	467	449	960	1409	51	42.9	489	462	446	951	1397																																																																																																																																																																																	
400	 Greene County Schools 		87	51.5	474	459	445	933	1378	80	40.4	461	449	423	910	1333	73	40.6	471	464	447	935	1382																																																																																																																																																																																	
400	308	 Greene Central High 	87	51.5	474	459	445	933	1378	80	40.4	461	449	423	910	1333	66	42.3	472	466	448	938	1386																																																																																																																																																																																	
400	315	 Greene Early College High 	   		   	   	   	   	   	   	   	   	   	   	   	   	7	29.2	460	444	433	904	1337																																																																																																																																																																																	
410	 Guilford County Schools 		2978	64.8	503	488	480	991	1471	2670	58.6	500	488	477	988	1465	2993	63.8	499	489	473	988	1461																																																																																																																																																																																	
410	319	 T Wingate Andrews High 	125	58.7	436	433	422	869	1291	93	52.2	433	427	410	860	1270	102	50.2	426	421	391	847	1238																																																																																																																																																																																	
410	326	 Middle College High At Bennet 	12	41.4	399	375	365	774	1139	8	61.5	395	414	374	809	1183	21	100.0	404	375	386	779	1165																																																																																																																																																																																	
410	355	 Dudley High 	145	53.7	438	417	418	855	1273	187	57.5	426	419	413	845	1258	190	62.9	423	408	387	831	1218																																																																																																																																																																																	
410	358	 Eastern Guilford High 	95	54.9	473	460	442	933	1375	104	46.0	453	441	424	894	1318	104	42.4	464	449	425	913	1338																																																																																																																																																																																	
410	390	 Gc Middle College High 	46	80.7	460	461	458	921	1379	47	79.7	472	505	490	977	1467	51	91.1	486	498	476	984	1460																																																																																																																																																																																	
410	391	 Penn-Griffin School For The Ar 	   		   	   	   	   	   	   	   	   	   	   	   	   	15	100.0	599	597	571	1196	1767																																																																																																																																																																																	
410	394	 Grimsley High 	281	70.8	557	544	539	1101	1640	257	70.0	552	548	536	1100	1636	300	77.1	554	560	542	1114	1656																																																																																																																																																																																	
410	395	 Early College At Guilford 	50	102.0	639	640	628	1279	1907	46	97.9	654	663	628	1317	1945	51	100.0	676	685	669	1361	2030																																																																																																																																																																																	
410	399	 Gtcc East Middle College High 	6	22.2	492	512	460	1004	1464	8	38.1	481	471	435	952	1387	25	89.3	465	449	439	914	1353																																																																																																																																																																																	
410	401	 Gtcc Middle College High 	12	37.5	473	473	441	946	1387	17	40.5	523	522	484	1045	1529	16	51.6	514	529	483	1043	1526																																																																																																																																																																																	
410	406	 High Point Central High 	168	66.7	497	481	478	978	1456	129	58.9	486	472	463	958	1421	151	55.7	495	481	466	976	1442																																																																																																																																																																																	
410	407	 The Academy At High Point Cent 			   	   	   	 . 	   	6	50.0	402	395	373	797	1170	3	37.5	*	*	*	*	*																																																																																																																																																																																	
410	408	 High Point Gtcc Mid Coll High 	11	28.9	459	457	414	916	1330	10	24.4	516	516	520	1032	1552	17	50.0	445	472	434	917	1351																																																																																																																																																																																	
410	483	 Middle College High At Nc A&t 	11	57.9	335	346	323	681	1004	11	55.0	416	422	418	838	1256	18	94.7	395	413	381	808	1189																																																																																																																																																																																	
410	484	 Northeast High 	144	55.6	459	449	431	908	1339	122	53.7	451	444	432	895	1327	140	58.6	443	439	416	882	1298																																																																																																																																																																																	
410	489	 Northern Guilford High 			   	   	   		   	2	NA	*	*	*	*	*	126	64.3	513	514	500	1027	1527																																																																																																																																																																																	
410	490	 Northwest High 	402	77.2	558	532	529	1090	1619	390	66.8	558	530	529	1088	1617	363	74.8	553	529	522	1082	1604																																																																																																																																																																																	
410	508	 Walter Hines Page High 	249	72.4	507	497	494	1004	1498	203	58.8	514	511	495	1025	1520	239	66.9	519	510	495	1029	1524																																																																																																																																																																																	
410	529	 Lucy Ragsdale High 	198	68.0	508	487	487	995	1482	223	66.6	522	493	474	1015	1489	194	69.3	516	494	476	1010	1486																																																																																																																																																																																	
410	544	 Ben L Smith High 	137	49.5	437	408	398	845	1243	98	40.7	417	388	385	805	1190	128	50.4	425	403	389	828	1217																																																																																																																																																																																	
410	545	 Smith Academy 	30	65.2	416	396	387	812	1199	18	40.0	394	407	387	801	1188	19	95.0	412	378	381	790	1171																																																																																																																																																																																	
410	547	 Southeast High 	209	69.9	490	474	460	964	1424	162	58.5	491	478	460	969	1429	188	60.8	478	468	447	946	1393																																																																																																																																																																																	
410	556	 Southern High 	119	50.6	448	441	429	889	1318	113	63.1	465	458	445	923	1368	95	51.9	473	463	443	936	1379																																																																																																																																																																																	
410	562	 Southwest High 	194	70.0	494	476	462	970	1432	187	59.2	500	490	473	990	1463	187	69.3	484	476	467	960	1427																																																																																																																																																																																	
410	589	 P J Weaver Ed Center 	60	93.8	545	563	530	1108	1638	55	88.7	507	539	523	1046	1569	40	95.2	542	561	540	1103	1643																																																																																																																																																																																	
410	595	 Western High 	274	77.4	530	515	513	1045	1558	174	58.2	506	487	491	993	1484	210	68.9	509	494	490	1003	1493																																																																																																																																																																																	
420	 Halifax County Schools		131	43.4	408	397	394	805	1199	119	43.3	410	413	401	823	1224	121	45.8	397	379	375	776	1151																																																																																																																																																																																	
420	346	 Northwest High 	81	44.8	416	398	399	814	1213	64	43.0	413	402	402	815	1217	76	52.4	404	386	384	790	1174																																																																																																																																																																																	
420	358	 Southeast Halifax High 	49	40.5	396	394	383	790	1173	55	43.7	406	425	399	831	1230	45	37.8	386	366	361	752	1113																																																																																																																																																																																	
421	 Roanoke Rapids City Schools		95	54.3	498	485	471	983	1454	86	47.5	495	482	465	977	1442	87	44.6	466	464	436	930	1366																																																																																																																																																																																	
421	316	 Roanoke Rapids High 	95	54.3	498	485	471	983	1454	86	47.5	495	482	465	977	1442	87	44.6	466	464	436	930	1366																																																																																																																																																																																	
422	 Weldon City Schools 		39	60.0	409	379	373	788	1161	44	58.7	394	388	371	782	1153	18	23.7	382	341	336	723	1059																																																																																																																																																																																	
422	700	 Weldon Science Technology Engi 	   	 . 	   	   	   	   	   	   	   	   	   	   	   	   	18	23.7	382	341	336	723	1059																																																																																																																																																																																	
430	 Harnett County Schools 		422	46.3	485	470	450	955	1405	455	44.0	494	481	453	975	1428	510	49.6	479	474	449	953	1402																																																																																																																																																																																	
430	346	 Harnett Central High 	130	48.9	513	478	463	991	1454	149	51.9	505	483	467	988	1455	155	52.9	490	484	458	974	1432																																																																																																																																																																																	
430	371	 Overhills High 	103	48.8	457	465	437	922	1359	110	48.9	463	470	446	933	1379	121	49.6	454	471	446	925	1371																																																																																																																																																																																	
430	378	 Triton High 	86	38.7	479	456	448	935	1383	107	40.7	510	475	441	985	1426	134	51.9	485	462	444	947	1391																																																																																																																																																																																	
430	384	 Western Harnett High 	103	50.5	484	477	449	961	1410	89	35.9	497	497	451	994	1445	100	44.8	486	478	443	964	1407																																																																																																																																																																																	
440	 Haywood County Schools 		236	49.8	547	511	503	1058	1561	227	50.8	533	502	489	1035	1524	234	46.5	546	503	492	1049	1541																																																																																																																																																																																	
440	326	 Central Haywood High 	1	8.3	*	*	*	*	*								1	3.6	*	*	*	*	*																																																																																																																																																																																	
440	346	 Haywood Early College 	   		   	   	   	   	   	   	   	   	   	   	   	   	8	21.1	535	516	475	1051	1526																																																																																																																																																																																	
440	378	 Pisgah High 	94	43.7	524	499	494	1023	1517	94	48.7	520	502	495	1022	1517	80	43.2	525	498	473	1023	1496																																																																																																																																																																																	
440	390	 Tuscola High 	141	57.1	563	519	509	1082	1591	133	54.5	542	503	485	1045	1530	145	57.5	558	506	505	1064	1569																																																																																																																																																																																	
450	 Henderson County Schools 		422	52.4	538	517	498	1055	1553	407	52.2	533	517	494	1050	1544	363	50.6	524	508	486	1032	1518																																																																																																																																																																																	
450	316	 East Henderson High 	96	39.8	550	523	506	1073	1579	85	40.1	515	517	492	1032	1524	81	42.0	525	515	485	1040	1525																																																																																																																																																																																	
450	334	 Hendersonville High 	100	68.5	550	527	519	1077	1596	103	61.3	544	528	513	1072	1585	73	58.4	531	524	500	1055	1555																																																																																																																																																																																	
450	341	 North Henderson High 	85	49.1	520	489	475	1009	1484	97	56.7	511	489	469	1000	1469	82	49.1	514	488	467	1002	1469																																																																																																																																																																																	
450	352	 West Henderson High 	141	58.5	534	523	493	1057	1550	122	56.0	555	529	501	1084	1585	127	55.9	525	506	491	1031	1522																																																																																																																																																																																	
460	 Hertford County Schools 		97	43.7	426	408	396	834	1230	115	44.7	416	397	388	813	1201	105	46.3	408	387	383	795	1178																																																																																																																																																																																	
460	320	 Hertford County High 	97	43.7	426	408	396	834	1230	115	48.1	416	397	388	813	1201	105	53.6	408	387	383	795	1178																																																																																																																																																																																	
470	 Hoke County Schools 		205	60.5	420	412	403	832	1235	183	57.7	436	428	407	864	1271	136	41.1	463	438	422	901	1323																																																																																																																																																																																	
470	312	 Hoke County High 	205	61.9	420	412	403	832	1235	183	59.0	436	428	407	864	1271	132	47.3	460	435	420	895	1315																																																																																																																																																																																	
470	443	 Sandhoke Early College High 	   		   	   	   	   	   	   	   	   	   	   	   	   	4	8.5	*	*	*	*	*																																																																																																																																																																																	
480	 Hyde County Schools 		21	47.7	502	465	433	967	1400	21	37.5	512	450	446	962	1408	17	39.5	459	397	386	856	1242																																																																																																																																																																																	
480	307	 Mattamuskeet High 	16	41.0	494	438	421	932	1353	17	36.2	496	439	429	935	1364	14	35.9	448	386	381	834	1215																																																																																																																																																																																	
480	316	 Ocracoke 	5	100.0	528	554	472	1082	1554	4	44.4	*	*	*	*	*	3	75.0	*	*	*	*	*																																																																																																																																																																																	
490	 Iredell-Statesville Schools		655	55.0	543	513	492	1056	1548	675	51.6	535	504	484	1039	1523	726	52.8	528	503	483	1031	1514																																																																																																																																																																																	
490	320	 Collab Col Of Tech & Leadershi 							   	1	3.3	*	*	*	*	*	15	41.7	483	514	501	997	1498																																																																																																																																																																																	
490	335	 Lake Norman High 	310	82.0	555	532	507	1087	1594	306	72.9	552	518	501	1070	1571	334	73.1	549	522	504	1071	1575																																																																																																																																																																																	
490	346	 North Iredell High 	91	46.4	525	496	481	1021	1502	91	40.3	521	508	488	1029	1517	91	47.4	522	488	466	1010	1476																																																																																																																																																																																	
490	354	 Statesville High 	98	40.8	544	504	489	1048	1537	92	38.2	534	508	477	1042	1519	117	46.2	516	497	480	1013	1493																																																																																																																																																																																	
490	362	 South Iredell High 	84	44.4	545	498	476	1043	1519	75	45.5	524	484	475	1008	1483	98	45.4	498	482	460	980	1440																																																																																																																																																																																	
490	380	 West Iredell High 	72	40.7	512	484	466	996	1462	110	53.7	510	467	447	977	1424	71	35.9	508	467	441	975	1416																																																																																																																																																																																	
49E 	 Pine Lake Preparator 		   		   	   	   	   	   	   	   	   	   	   	   	   	28	80.0	549	531	497	1080	1577																																																																																																																																																																																	
